food_name,food_table_name,food_table_category_id
酢漬,（しょうが類）　しょうが　漬物　酢漬,06
（しょうが類）　しょうが　漬物　酢漬,（しょうが類）　しょうが　漬物　酢漬,06
がり,（しょうが類）　しょうが　漬物　甘酢漬,06
しょうが　漬物　甘酢漬,（しょうが類）　しょうが　漬物　甘酢漬,06
ガリ,（しょうが類）　しょうが　漬物　甘酢漬,06
（しょうが類）　しょうが　漬物　甘酢漬,（しょうが類）　しょうが　漬物　甘酢漬,06
新しょうが,（しょうが類）　新しょうが　根茎　生,06
新しょうが　根茎　生,（しょうが類）　新しょうが　根茎　生,06
（しょうが類）　新しょうが　根茎　生,（しょうが類）　新しょうが　根茎　生,06
しろうり　果実　生,しろうり　果実　生,06
しろうり　漬物　塩漬,しろうり　漬物　塩漬,06
しろうり　漬物　奈良漬,しろうり　漬物　奈良漬,06
奈良漬,しろうり　漬物　奈良漬,06
ずいき　生ずいき　生,ずいき　生ずいき　生,06
ずいき　生ずいき　ゆで,ずいき　生ずいき　ゆで,06
ずいき　干しずいき　乾,ずいき　干しずいき　乾,06
ずいき　干しずいき　ゆで,ずいき　干しずいき　ゆで,06
すいぜんじな,すいぜんじな　葉　生,06
すいぜんじな　葉　生,すいぜんじな　葉　生,06
式部草,すいぜんじな　葉　生,06
金時草,すいぜんじな　葉　生,06
すぐきな　葉　生,すぐきな　葉　生,06
すぐきな　根　生,すぐきな　根　生,06
すぐきな　すぐき漬,すぐきな　すぐき漬,06
すぐき漬,すぐきな　すぐき漬,06
ずっきーに,ズッキーニ　果実　生,06
ずっきーに　果実　生,ズッキーニ　果実　生,06
つるなしかぼちゃ,ズッキーニ　果実　生,06
ズッキーニ,ズッキーニ　果実　生,06
ズッキーニ　果実　生,ズッキーニ　果実　生,06
せり　茎葉　生,せり　茎葉　生,06
せり　茎葉　ゆで,せり　茎葉　ゆで,06
おらんだみつば,セロリ　葉柄　生,06
せるりー,セロリ　葉柄　生,06
せろり,セロリ　葉柄　生,06
せろり　葉柄　生,セロリ　葉柄　生,06
せろりー,セロリ　葉柄　生,06
オランダみつば,セロリ　葉柄　生,06
セルリー,セロリ　葉柄　生,06
セロリ,セロリ　葉柄　生,06
セロリ　葉柄　生,セロリ　葉柄　生,06
セロリー,セロリ　葉柄　生,06
ぜんまい　生ぜんまい　若芽　生,ぜんまい　生ぜんまい　若芽　生,06
ぜんまい　生ぜんまい　若芽　ゆで,ぜんまい　生ぜんまい　若芽　ゆで,06
ぜんまい　干しぜんまい　干し若芽　乾,ぜんまい　干しぜんまい　干し若芽　乾,06
ぜんまい　干しぜんまい　干し若芽　ゆで,ぜんまい　干しぜんまい　干し若芽　ゆで,06
そらまめ　未熟豆　生,そらまめ　未熟豆　生,06
そらまめ　未熟豆　ゆで,そらまめ　未熟豆　ゆで,06
たあさい　葉　生,タアサイ　葉　生,06
タアサイ　葉　生,タアサイ　葉　生,06
たあさい　葉　ゆで,タアサイ　葉　ゆで,06
タアサイ　葉　ゆで,タアサイ　葉　ゆで,06
かいわれ,（だいこん類）　かいわれだいこん　芽ばえ　生,06
かいわれだいこん,（だいこん類）　かいわれだいこん　芽ばえ　生,06
かいわれだいこん　芽ばえ　生,（だいこん類）　かいわれだいこん　芽ばえ　生,06
（だいこん類）　かいわれだいこん　芽ばえ　生,（だいこん類）　かいわれだいこん　芽ばえ　生,06
葉だいこん,（だいこん類）　葉だいこん　葉　生,06
葉だいこん　葉　生,（だいこん類）　葉だいこん　葉　生,06
（だいこん類）　葉だいこん　葉　生,（だいこん類）　葉だいこん　葉　生,06
だいこん　葉　生,（だいこん類）　だいこん　葉　生,06
（だいこん類）　だいこん　葉　生,（だいこん類）　だいこん　葉　生,06
だいこん　葉　ゆで,（だいこん類）　だいこん　葉　ゆで,06
（だいこん類）　だいこん　葉　ゆで,（だいこん類）　だいこん　葉　ゆで,06
だいこん　根　皮つき　生,（だいこん類）　だいこん　根　皮つき　生,06
（だいこん類）　だいこん　根　皮つき　生,（だいこん類）　だいこん　根　皮つき　生,06
だいこん　根　皮つき　ゆで,（だいこん類）　だいこん　根　皮つき　ゆで,06
（だいこん類）　だいこん　根　皮つき　ゆで,（だいこん類）　だいこん　根　皮つき　ゆで,06
だいこん　根　皮なし　生,（だいこん類）　だいこん　根　皮なし　生,06
（だいこん類）　だいこん　根　皮なし　生,（だいこん類）　だいこん　根　皮なし　生,06
だいこん　根　皮なし　生　おろし,（だいこん類）　だいこん　根　皮なし　生　おろし,06
（だいこん類）　だいこん　根　皮なし　生　おろし,（だいこん類）　だいこん　根　皮なし　生　おろし,06
だいこん　根　皮なし　生　おろし汁,（だいこん類）　だいこん　根　皮なし　生　おろし汁,06
（だいこん類）　だいこん　根　皮なし　生　おろし汁,（だいこん類）　だいこん　根　皮なし　生　おろし汁,06
おろし水洗い,（だいこん類）　だいこん　根　皮なし　生　おろし水洗い,06
だいこん　根　皮なし　生　おろし水洗い,（だいこん類）　だいこん　根　皮なし　生　おろし水洗い,06
（だいこん類）　だいこん　根　皮なし　生　おろし水洗い,（だいこん類）　だいこん　根　皮なし　生　おろし水洗い,06
だいこん　根　皮なし　ゆで,（だいこん類）　だいこん　根　皮なし　ゆで,06
（だいこん類）　だいこん　根　皮なし　ゆで,（だいこん類）　だいこん　根　皮なし　ゆで,06
切干しだいこん　乾,（だいこん類）　切干しだいこん　乾,06
（だいこん類）　切干しだいこん　乾,（だいこん類）　切干しだいこん　乾,06
切干しだいこん　ゆで,（だいこん類）　切干しだいこん　ゆで,06
（だいこん類）　切干しだいこん　ゆで,（だいこん類）　切干しだいこん　ゆで,06
切干しだいこん　油いため,（だいこん類）　切干しだいこん　油いため,06
（だいこん類）　切干しだいこん　油いため,（だいこん類）　切干しだいこん　油いため,06
いぶりがっこ,（だいこん類）　漬物　いぶりがっこ,06
漬物　いぶりがっこ,（だいこん類）　漬物　いぶりがっこ,06
（だいこん類）　漬物　いぶりがっこ,（だいこん類）　漬物　いぶりがっこ,06
（だいこん類）　漬物　ぬかみそ漬,（だいこん類）　漬物　ぬかみそ漬,06
塩押しだいこん漬,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,06
新漬たくあん,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,06
早漬たくあん,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,06
漬物　たくあん漬　塩押しだいこん漬,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,06
（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,（だいこん類）　漬物　たくあん漬　塩押しだいこん漬,06
干しだいこん漬,（だいこん類）　漬物　たくあん漬　干しだいこん漬,06
本たくあん,（だいこん類）　漬物　たくあん漬　干しだいこん漬,06
漬物　たくあん漬　干しだいこん漬,（だいこん類）　漬物　たくあん漬　干しだいこん漬,06
（だいこん類）　漬物　たくあん漬　干しだいこん漬,（だいこん類）　漬物　たくあん漬　干しだいこん漬,06
守口漬,（だいこん類）　漬物　守口漬,06
漬物　守口漬,（だいこん類）　漬物　守口漬,06
（だいこん類）　漬物　守口漬,（だいこん類）　漬物　守口漬,06
べったら漬,（だいこん類）　漬物　べったら漬,06
漬物　べったら漬,（だいこん類）　漬物　べったら漬,06
（だいこん類）　漬物　べったら漬,（だいこん類）　漬物　べったら漬,06
漬物　みそ漬,（だいこん類）　漬物　みそ漬,06
（だいこん類）　漬物　みそ漬,（だいこん類）　漬物　みそ漬,06
漬物　福神漬,（だいこん類）　漬物　福神漬,06
福神漬,（だいこん類）　漬物　福神漬,06
（だいこん類）　漬物　福神漬,（だいこん類）　漬物　福神漬,06
つまみな,（たいさい類）　つまみな　葉　生,06
つまみな　葉　生,（たいさい類）　つまみな　葉　生,06
雪白体菜,（たいさい類）　つまみな　葉　生,06
（たいさい類）　つまみな　葉　生,（たいさい類）　つまみな　葉　生,06
たいさい　葉　生,（たいさい類）　たいさい　葉　生,06
（たいさい類）　たいさい　葉　生,（たいさい類）　たいさい　葉　生,06
たいさい　塩漬,（たいさい類）　たいさい　塩漬,06
（たいさい類）　たいさい　塩漬,（たいさい類）　たいさい　塩漬,06
たかな　葉　生,たかな　葉　生,06
たかな　たかな漬,たかな　たかな漬,06
たかな漬,たかな　たかな漬,06
たけのこ　若茎　生,たけのこ　若茎　生,06
たけのこ　若茎　ゆで,たけのこ　若茎　ゆで,06
たけのこ　水煮缶詰,たけのこ　水煮缶詰,06
しなちく,たけのこ　めんま　塩蔵　塩抜き,06
たけのこ　めんま　塩蔵　塩抜き,たけのこ　めんま　塩蔵　塩抜き,06
めんま,たけのこ　めんま　塩蔵　塩抜き,06
たまねぎ　りん茎　生,（たまねぎ類）　たまねぎ　りん茎　生,06
（たまねぎ類）　たまねぎ　りん茎　生,（たまねぎ類）　たまねぎ　りん茎　生,06
たまねぎ　りん茎　水さらし,（たまねぎ類）　たまねぎ　りん茎　水さらし,06
（たまねぎ類）　たまねぎ　りん茎　水さらし,（たまねぎ類）　たまねぎ　りん茎　水さらし,06
たまねぎ　りん茎　ゆで,（たまねぎ類）　たまねぎ　りん茎　ゆで,06
（たまねぎ類）　たまねぎ　りん茎　ゆで,（たまねぎ類）　たまねぎ　りん茎　ゆで,06
（たまねぎ類）　たまねぎ　りん茎　油いため,（たまねぎ類）　たまねぎ　りん茎　油いため,06
（たまねぎ類）　たまねぎ　りん茎　油いため　（あめ色たまねぎ）,（たまねぎ類）　たまねぎ　りん茎　油いため　（あめ色たまねぎ）,06
れっどおにおん,（たまねぎ類）　赤たまねぎ　りん茎　生,06
レッドオニオン,（たまねぎ類）　赤たまねぎ　りん茎　生,06
